"uid","domainID","siteID","namedLocation","decimalLatitude","decimalLongitude","coordinateUncertainty","additionalCoordUncertainty","elevation","elevationUncertainty","geodeticDatum","altLocation","altLatitude","altLongitude","altCoordinateUncertainty","altGeodeticDatum","collectDate","aquaticSiteType","samplingImpractical","parentSampleID","eventID","samplerType","dissolvedOxygen","dissolvedOxygenSaturation","specificConductance","waterTemp","swcSamplingProtocolVersion","lowerSegmentDepth","upperSegmentDepth","maxDepth","lakeSampleDepth1","lakeSampleDepth2","aCollectedBy","bCollectedBy","remarks"
"9a4166e3-3414-4fba-a4fa-8fb41ca2f6a1","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-05-15T15:31Z","river",NA,"TOMB.C0.20180515","TOMB.20180515","Kemmerer",6.24,77.2,125.3,25.1,"NEON.DOC.002905vE",NA,NA,6.5,0.5,NA,"kmiller@battelleecology.org","jgalloway@battelleecology.org",NA
"0dec7fa0-5bde-42b7-890d-58e392b7a8cd","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-06-19T16:14Z","river",NA,"TOMB.C0.20180619","TOMB.20180619","Kemmerer",4.61,58.8,114.8,28.1,"NEON.DOC.002905vE",NA,NA,8.6,0.5,NA,"mkoerner@battelleecology.org","kmiller@battelleecology.org",NA
"36be9366-3d9c-4676-a509-61e18e0e8f65","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-07-16T18:15Z","river",NA,"TOMB.C0.20180716","TOMB.20180716","",6.89,94.3,122,32.1,"NEON.DOC.002905vE",NA,NA,8.2,0.5,NA,"jgalloway@battelleecology.org","mkoerner@battelleecology.org",NA
"00a3a93e-3bd6-43c1-a9b5-6c21b49aa31e","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-07-24T16:20Z","river",NA,"TOMB.C0.20180724","TOMB.20180724","Kemmerer",5.94,80.7,114.7,31.5,"NEON.DOC.002905vE",NA,NA,8.5,0.5,NA,"kmiller@battelleecology.org","mkoerner@battelleecology.org",NA
"2e03918b-1c52-4d99-8e89-75468c3ef269","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-08-16T16:15Z","river",NA,"TOMB.C0.20180816","TOMB.20180816","Kemmerer",5.86,79.8,117.8,31.7,"NEON.DOC.002905vE",NA,NA,8.6,0.5,NA,"mkoerner@battelleecology.org","jgalloway@battelleecology.org",NA
"f7254f26-b1ad-4ff9-b393-33289212753e","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-08-21T15:06Z","river",NA,"TOMB.C0.20180821","TOMB.20180821","Kemmerer",5.39,71.4,123.3,30.8,"NEON.DOC.002905vE",NA,NA,8.4,0.5,NA,"mkoerner@battelleecology.org","kmiller@battelleecology.org",NA
"ce4e6099-ae14-451b-88ef-1a7141c45482","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-09-18T13:40Z","river",NA,"TOMB.C0.20180918","TOMB.20180918","Kemmerer",5.58,73.4,120.7,29.6,"NEON.DOC.002905vE",NA,NA,8.7,0.5,NA,"kmiller@battelleecology.org","mkoerner@battelleecology.org",NA
"3aff46bb-8985-4b40-9578-6a4abd9272af","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-10-16T14:00Z","river",NA,"TOMB.C0.20181016","TOMB.20181016","Kemmerer",5.13,65.1,117.5,27.4,"NEON.DOC.002905vE",NA,NA,8.9,0.5,NA,"jgalloway@battelleecology.org","kmiller@battelleecology.org",NA
"8ec4a97d-97c2-4339-90fc-52e7eb67d82d","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-11-08T16:15Z","river",NA,"TOMB.C0.20181108","TOMB.20181108","Kemmerer",6.64,74.3,161.2,20.8,"NEON.DOC.002905vE",NA,NA,8.8,0.5,NA,"kmiller@battelleecology.org","kmiller@battelleecology.org",NA
"28b14b40-b78c-4f07-be74-10091f1d00fb","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-11-19T16:20Z","river",NA,"TOMB.C0.20181119","TOMB.20181119","Kemmerer",9.27,88.8,183.7,13.4,"NEON.DOC.002905vE",NA,NA,8.7,0.5,NA,"kmiller@battelleecology.org","jgalloway@battelleecology.org",NA
"e49dce56-2152-4ded-8541-a1ce3183a703","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-12-17T16:57Z","river",NA,"TOMB.C0.20181217","TOMB.20181217","Kemmerer",10.94,95.6,180.1,9.5,"NEON.DOC.002905vE",NA,NA,9.2,0.5,NA,"mkoerner@battelleecology.org","khildebrand@battelleecology.org",NA
"8e784e2c-40a0-478e-9570-2f717638cba2","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2018-12-18T16:35Z","river",NA,"TOMB.C0.20181218","TOMB.20181218","Kemmerer",11.79,103.1,181.6,9.7,"NEON.DOC.002905vE",NA,NA,9.2,0.5,NA,"mkoerner@battelleecology.org","mkoerner@battelleecology.org",NA
"2120aeb7-f54a-4783-b53f-4e6cf778deec","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-01-16T17:00Z","river",NA,"TOMB.C0.20190116","TOMB.20190116","Kemmerer",11.02,99.5,135.1,10.7,"NEON.DOC.002905vE",NA,NA,6.6,0.5,NA,"kmiller@battelleecology.org","kcovington@battelleecology.org",NA
"77f42e63-6c4e-4670-b8d2-9ca521c4921c","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-01-22T17:00Z","river",NA,"TOMB.C0.20190122","TOMB.20190122","Kemmerer",11.57,102.2,143.6,9.9,"NEON.DOC.002905vE",NA,NA,6.4,0.5,NA,"mkoerner@battelleecology.org","kmiller@battelleecology.org",NA
"d9a341e9-567e-49b8-8936-96b72525d40b","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-01-30T16:00Z","river",NA,"TOMB.C0.20190130","TOMB.20190130","Kemmerer",12.74,110,121.1,8.9,"NEON.DOC.002905vE",NA,NA,3.4,0.5,NA,"kmiller@battelleecology.org","mkoerner@battelleecology.org",NA
"7af846cc-dfc5-4d73-9a31-7d09e2cdfa42","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-02-07T17:03Z","river",NA,"TOMB.C0.20190207","TOMB.20190207","Kemmerer",11.25,102.3,129.8,11.1,"NEON.DOC.002905vE",NA,NA,9.4,0.5,NA,"kmiller@battelleecology.org","jgalloway@battelleecology.org",NA
"fc5f87c2-ad35-410b-a3b6-5e609640d284","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-02-12T15:30Z","river",NA,"TOMB.C0.20190212","TOMB.20190212","Kemmerer",10.95,101.3,134.2,12,"NEON.DOC.002905vE",NA,NA,8.9,0.5,NA,"kmiller@battelleecology.org","kmiller@battelleecology.org",NA
"6f435eab-561a-489e-aa49-264b769d85ab","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-03-14T16:20Z","river",NA,"TOMB.C0.20190314","TOMB.20190314","Kemmerer",10.39,100.3,152.9,13.8,"NEON.DOC.002905vE",NA,NA,7.8,0.5,NA,"0000-0002-9743-3915","0000-0002-4103-6144",NA
"958b3e4f-7f4a-4d6e-8c9b-7be39ca61a05","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-03-18T15:50Z","river",NA,"TOMB.C0.20190318","TOMB.20190318","Kemmerer",9.25,92,176,15.1,"NEON.DOC.002905vE",NA,NA,7,0.5,NA,"0000-0002-4103-6144","0000-0003-1334-3275",NA
"47fcd45d-fb02-4af7-9b10-07876b1d192a","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-03-20T18:25Z","river",NA,"TOMB.C0.20190320","TOMB.20190320","Kemmerer",10.21,100.6,164.6,14.7,"NEON.DOC.002905vE",NA,NA,5.6,0.5,NA,"0000-0002-9743-3915","0000-0003-1334-3275",NA
"9cf5ab49-4a30-4c99-9194-f3a0a30ddba7","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-04-01T16:30Z","river",NA,"TOMB.C0.20190401","TOMB.20190401","Kemmerer",9.58,99.7,139.6,17.2,"NEON.DOC.002905vE",NA,NA,4.1,0.5,NA,"0000-0002-9743-3915","0000-0003-1334-3275",NA
"7af03fba-915a-4937-a00b-d4578412b308","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-04-03T15:45Z","river",NA,"TOMB.C0.20190403","TOMB.20190403","Kemmerer",9.27,96.6,135.9,17.4,"NEON.DOC.002905vE",NA,NA,6,0.5,NA,"0000-0002-4103-6144","0000-0003-1334-3275",NA
"068b56f4-6dc1-444e-8f02-eb079fc1872b","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-04-09T15:27Z","river",NA,"TOMB.C0.20190409","TOMB.20190409","Kemmerer",8.49,91,131.1,18.7,"NEON.DOC.002905vE",NA,NA,5.4,0.5,NA,"0000-0002-9743-3915","0000-0003-1561-0904",NA
"3a2fe2f3-92c0-41b3-b8ca-d8b2ec8912bc","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-04-15T16:15Z","river",NA,"TOMB.C0.20190415","TOMB.20190415","Kemmerer",9.2,100.2,121.5,19.9,"NEON.DOC.002905vE",NA,NA,5,0.5,NA,"0000-0002-9743-3915","0000-0003-1334-3275",NA
"86fdceec-47c6-43a9-b5fe-15ada1f9bd50","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-04-25T16:02Z","river",NA,"TOMB.C0.20190425","TOMB.20190425","Kemmerer",7.26,76.7,119.2,18.1,"NEON.DOC.002905vE",NA,NA,8.1,0.5,NA,"0000-0003-1561-0904","0000-0002-9743-3915",NA
"4085e3fc-8319-47d9-96c0-1f3e7bf9e83d","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-05-07T16:25Z","river",NA,"TOMB.C0.20190507","TOMB.20190507","Kemmerer",7.61,88.7,140,22.9,"NEON.DOC.002905vF",NA,NA,6.4,0.5,NA,"0000-0002-9743-3915","0000-0002-4103-6144",NA
"21d551ed-b105-44b5-98cc-eed77f8d274c","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-05-21T15:59Z","river",NA,"TOMB.C0.20190521","TOMB.20190521","Kemmerer",7.22,86.2,111.3,24,"NEON.DOC.002905vF",NA,NA,5.1,0.5,NA,"0000-0002-4194-7642","0000-0002-9743-3915",NA
"403ab540-9733-401e-8369-da7c1f92c1e0","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-06-11T16:22Z","river",NA,"TOMB.C0.20190611","TOMB.20190611","Kemmerer",6.61,85.8,125.9,29.4,"NEON.DOC.002905vF",NA,NA,8.7,0.5,NA,"0000-0002-4103-6144","0000-0003-1334-3275",NA
"a36fda9a-b51e-4816-a2c2-f35a9c329438","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-07-09T15:30Z","river",NA,"TOMB.C0.20190709","TOMB.20190709","Kemmerer",6.48,88.9,211.6,32.1,"NEON.DOC.002905vF",NA,NA,8.2,0.5,NA,"0000-0002-9743-3915","0000-0003-1334-3275",NA
"664a739a-69b4-4107-b380-47d388b0bb92","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-07-15T16:37Z","river",NA,"TOMB.C0.20190715","TOMB.20190715","Kemmerer",4.51,61.1,117.6,31.3,"NEON.DOC.002905vF",NA,NA,8.9,0.5,NA,"0000-0002-9743-3915","0000-0003-1561-0904",NA
"8855a8ec-277a-480e-b3e9-8d99b69b17d7","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-08-13T15:00Z","river",NA,"TOMB.C0.20190813","TOMB.20190813","Kemmerer",6.25,85.3,174.8,32.2,"NEON.DOC.002905vF",NA,NA,8.6,0.5,NA,"0000-0002-4103-6144","0000-0002-4103-6144",NA
"7c4fc492-249b-407c-8639-f103f2da4cf6","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-08-19T16:00Z","river",NA,"TOMB.C0.20190819","TOMB.20190819","Kemmerer",6.45,87.1,199.8,31.9,"NEON.DOC.002905vF",NA,NA,8.7,0.5,NA,"0000-0003-1561-0904","0000-0002-4103-6144",NA
"962f4041-cab6-4309-8bb6-020e7253bd0d","D08","TOMB","TOMB.AOS.buoy.c0",31.85382,-88.1573,5,10,20,10,"WGS84",NA,NA,NA,NA,NA,"2019-09-10T15:44Z","river",NA,"TOMB.C0.20190910","TOMB.20190910","Kemmerer",7.28,99.1,116.9,31,"NEON.DOC.002905vF",NA,NA,8.6,0.5,NA,"0000-0002-9743-3915","0000-0002-4103-6144",NA
"3133801f-ce19-46e6-9aaa-a62e7a30d988","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2012-11-08T18:07Z","stream",NA,"ARIK.SS.20121108","ARIK.20121108","Grab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","MtkVsqJgSKKkdReN0MoaWA1QCfoaHIdS","Data from 20121108 through 2014 may be incomplete due to early protocol revisions| Please see all remarks| Protocol version 000694.A| Sampling location was upstream of S1 not at S2"
"bdbcf51b-aa9c-493d-a4fa-6da2564e87e4","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2012-12-04T19:12Z","stream",NA,"ARIK.SS.20121204","ARIK.20121204","Grab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","MtkVsqJgSKKkdReN0MoaWA1QCfoaHIdS","Sampling protocol version is NEON.DOC.000694.B| Sampling location was upstream of S1 not at S2| No water temperature recorded| No dissolved oxygen values recorded|"
"6dcae55f-604b-4070-b6ef-085ac46ad4d1","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-01-03T19:35Z","stream",NA,"ARIK.SS.20130103","ARIK.20130103","Grab",NA,NA,295.1,0.6,NA,NA,NA,NA,NA,NA,"NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","MtkVsqJgSKKkdReN0MoaWA1QCfoaHIdS","295.1 is a non-temperature corrected conductivity measurement| Sampling location was upstream of S1 not at S2| Sampling protocol version is NEON.DOC.000694.B| Dissolved oxygen not recorded| stream is ice covered but flowing"
"d466d885-c6a2-452d-9505-1df1e7d91258","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-01-15T19:55Z","stream",NA,"ARIK.SS.20130115","ARIK.20130115","Grab",NA,NA,282.3,0.5,NA,NA,NA,NA,NA,NA,"NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh","282.3 is a non-temperature corrected conductivity measurementSampling protocol version is NEON.DOC.000694.B| Sampling location was upstream of S1 not at S2| No dissolved oxygen values recorded"
"ad6972e0-b126-4fa5-b424-a395c83a97f7","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-01-29T19:15Z","stream",NA,"ARIK.SS.20130129","ARIK.20130129","Grab",NA,NA,273.3,NA,NA,NA,NA,NA,NA,NA,"NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","","273.3 is a non-temperature corrected conductivity measurement| Sampling location was upstream of S1 not at S2| No water temperature recorded| No dissolved oxygen values recorded| Protocol version NEON.DOC.000694.B| Second tech not identified."
"5fd4d119-4e68-4e51-a0f8-229fb53f64dd","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-02-12T20:35Z","stream",NA,"ARIK.SS.20130212","ARIK.20130212","Grab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",NA,"Sampling protocol version is NEON.DOC.000694.B| Sampling location was upstream of S1 not at S2| Second tech not identified| No water temperature recorded| No dissolved oxygen values recorded"
"fc4280b8-7ecf-45da-bc70-e3f652df861f","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-02-26T18:45Z","stream",NA,"ARIK.SS.20130226","ARIK.20130226","Grab",NA,NA,283.6,1.9,NA,NA,NA,NA,NA,NA,"NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",NA,"283.6 is non-temperature corrected conductivity| Sampling location was upstream of S1 not at S2| Sampling protocol version is NEON.DOC.000694.B| Dissolved oxygen not recorded| Second tech not identified"
"5fb96f49-44a4-4cda-93bd-b68df500f30b","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-03-12T18:05Z","stream",NA,"ARIK.SS.20130312","ARIK.20130312","Grab",NA,NA,488.4,NA,NA,NA,NA,NA,NA,NA,"NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",NA,"Sampling location was not at S2 but was approx. 5m downstream of previous location near S1. Thalweg is now deep enough for sampling| Sampling protocol version is NEON.DOC.000694.B| No dissolved oxygen values recorded| Second tech not identified"
"1c1a839c-b016-4e68-ba96-3f4e1ec02c1d","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-07-09T19:38Z","stream",NA,"ARIK.SS.20130709","ARIK.20130709","Grab",NA,NA,531,NA,NA,NA,NA,NA,NA,NA,"Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","non-flowing water sample with surface algae present| Sampling location was upstream of S1 not at S2| Sampling protocol version is NEON.DOC.000694.B No water temperature recorded| No dissolved oxygen values recorded"
"f7dfb836-170a-4954-9655-7ffbc07ca120","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-07-23T19:25Z","stream",NA,"ARIK.SS.20130723","ARIK.20130723","Grab",NA,NA,541,NA,NA,NA,NA,NA,NA,NA,"Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","Non-flowing water sample| Sampling location was upstream of S1 not at S2| No water temperature recorded| No dissolved oxygen values recorded| Sampling protocol version is NEON.DOC.000694.B"
"b3c5422f-371c-4b92-bead-8529ccac3fe3","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-08-06T19:45Z","stream",NA,"ARIK.SS.20130806","ARIK.20130806","Grab",NA,NA,573,30.6,NA,NA,NA,NA,NA,NA,"Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a","9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh","Non-flowing water sample| Sampling location was upstream of S1 not at S2| No dissolved oxygen values recorded| Sampling protocol version is NEON.DOC.000694.B"
"e19ed625-0ee3-4b74-832a-d5da7252f0e3","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-08-20T19:30Z","stream",NA,"ARIK.SS.20130820","ARIK.20130820","Grab",NA,NA,569,NA,NA,NA,NA,NA,NA,NA,"Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","Sampling location was upstream of S1 not at S2| No water temperature recorded| No dissolved oxygen values recorded| Protocol version is NEON.DOC.000694.B| Non-flowing water sample"
"4da08766-3963-430e-a180-7f22a781385e","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-10-22T17:17Z","stream",NA,"ARIK.SS.20131022","ARIK.20131022","Grab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9hOSS3gpVvHUvdbHcI4XlVp94UoAF+Qh","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Sampling protocol version is NEON.DOC.000694.B| Sampling location was upstream of S1 not at S2| No water temperature recorded| No dissolved oxygen values recorded| Non-flowing water sample"
"9b0bd11f-ce7a-42c7-b754-23bc9a81c5db","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-11-05T20:00Z","stream",NA,"ARIK.SS.20131105","ARIK.20131105","Grab",NA,NA,512,NA,NA,NA,NA,NA,NA,NA,"Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","Sampling protocol version is NEON.DOC.000694.B| Sampling location was upstream of S1 not at S2| No water temperature recorded| No dissolved oxygen values recorded| Stream is now continuous but flow is a very slight trickle"
"5cca4560-ba42-45d4-b42f-1a9f38072ee1","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-11-19T19:50Z","stream",NA,"ARIK.SS.20131119","ARIK.20131119","Grab",NA,NA,552,NA,NA,NA,NA,NA,NA,NA,"Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","Sampling location was upstream of S1 not at S2| No water temperature recorded| No dissolved oxygen values recorded| Protocol version is NEON.DOC.000694.B| flow is a slight trickle"
"e58bbd1f-7181-4b7c-8276-3900fe610480","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-12-03T19:10Z","stream",NA,"ARIK.SS.20131203","ARIK.20131203","Grab",NA,NA,532,NA,NA,NA,NA,NA,NA,NA,"Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","Sampling location was upstream of S1 not at S2| No water temperature recorded| No dissolved oxygen values recorded| Protocol version is NEON.DOC.000694.B"
"bc91e93c-65b2-4c5a-baf4-e8cea530f3bd","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-12-17T20:10Z","stream",NA,"ARIK.SS.20131217","ARIK.20131217","Grab",NA,NA,509,NA,NA,NA,NA,NA,NA,NA,"Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","Stream is ice covered but flowing| Sampling location was upstream of S1 not at S2| No water temperature recorded| No dissolved oxygen values recorded| Protocol version is NEON.DOC.000694."
"372a7cbd-2d8e-4aa0-9379-e90e4aa9e669","D10","ARIK","ARIK.AOS.S2",39.7584,-102.44859,1,10,1178.3,0.8,"WGS84",NA,NA,NA,NA,NA,"2013-12-31T17:50Z","stream",NA,"ARIK.SS.20131231","ARIK.20131231","Grab",NA,NA,263,1.1,NA,NA,NA,NA,NA,NA,"NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a","263 is a non-temperature corrected conductivity measurement| Sampling protocol version is NEON.DOC.000694.B| No dissolved oxygen values recorded| Sampling location was upstream of S1 not at S2"
"7f4cbe3d-e4a7-4c0a-9450-fa777f25b535","D10","ARIK","ARIK.AOS.S2",39.758363,-102.448598,0.1,10,1176.4,0.1,"WGS84",NA,NA,NA,NA,NA,"2014-01-14T20:25Z","stream",NA,"ARIK.SS.20140114","ARIK.20140114","Grab",NA,NA,259.7,1.4,NA,NA,NA,NA,NA,NA,"akaram@neoninc.org","nschroeter@neoninc.org","Sampling location was upstream of S1 not at S2 for all of 2014 unless otherwise noted|No DO collected for all of 2014| All conductance for stream temp below 2C are not temp corrected for 2014|protocol NEON.DOC.000694vC"
"04da4b30-fc9a-415d-9788-6333a800a836","D10","ARIK","ARIK.AOS.S2",39.758363,-102.448598,0.1,10,1176.4,0.1,"WGS84",NA,NA,NA,NA,NA,"2014-01-28T19:30Z","stream",NA,"ARIK.SS.20140128","ARIK.20140128","Grab",NA,NA,263.7,0.7,NA,NA,NA,NA,NA,NA,"nschroeter@neoninc.org","","protocol NEON.DOC.000694vC"
"d6d046b1-021b-4b35-8bb6-7565acac7f83","D10","ARIK","ARIK.AOS.S2",39.758363,-102.448598,0.1,10,1176.4,0.1,"WGS84",NA,NA,NA,NA,NA,"2014-02-11T19:49Z","stream",NA,"ARIK.SS.20140211","ARIK.20140211","Grab",NA,NA,262,0.2,NA,NA,NA,NA,NA,NA,"akaram@neoninc.org","bhwang@neoninc.org","protocol NEON.DOC.000694vC| ice 4 inches thick"
"7c6a0860-1f8f-4f23-b151-62bdc4a1065a","D10","ARIK","ARIK.AOS.S2",39.758363,-102.448598,0.1,10,1176.4,0.1,"WGS84",NA,NA,NA,NA,NA,"2014-02-25T22:50Z","stream",NA,"ARIK.SS.20140225","ARIK.20140225","Grab",NA,NA,256.2,0.6,NA,NA,NA,NA,NA,NA,"nschroeter@neoninc.org","","Protocol NEON.DOC.000694vC| Processed at lab due to freezing equipment and blowing snow"
